PCA1,PCA2
-1.0702066896955391,0.4892539091646183
-1.570706759067363,0.6631139468789954
-2.285728366954734,1.6839868167940093
-1.6968064787589114,1.283155316176956
-2.706060661250792,1.3301311056947158
-1.5016697120324365,1.205143955791213
-0.9748442327148406,0.2030536226337498
-2.5991345015013225,0.9170758604972322
-1.5924903725091115,0.8424742769382291
-2.230433369643128,0.3783981220705631
-1.838322643236334,0.1567750764184257
-1.7289136444028563,1.4008925569012445
-2.0902175904899742,1.0795568783923708
-1.3539621970576952,0.4353938606330332
-2.10560919420659,0.4791985442895648
-1.421162051138778,-0.1722364731598354
-1.9595171093047536,1.2799549207857257
-2.2478392542401906,0.728901562684308
-1.0840064362256951,0.0620644957740948
-2.0155613942757404,0.7486421042206541
-2.4389369081718275,0.9721108681250556
-1.8414353804451884,0.9432171928160392
-2.103081678583013,0.7811903536222632
-0.9794201531392546,0.5286774858961193
-1.126998994143095,1.0107782486313377
-1.9179877346029135,-0.1295770852067608
-1.9035317893234147,0.3419583602756291
-1.6489086672183828,0.8375800383890529
-1.1723457171736018,0.0146699433853159
-2.271834070374068,1.5002807956400883
-1.7631047983232675,0.4811017688830202
-1.3342269884167828,0.8836492031688674
-1.957305906612626,0.6879360178891791
-1.4806589591365134,0.9325575068100846
-2.141287104229005,0.8422648955027195
-2.3113740052647187,0.8128877519623389
-2.246036185206737,0.3400551356821737
-2.0789333474089777,0.8682250631972064
-1.62611987773069,0.577924955556316
-2.308763951765049,0.8405135460035821
-2.587978932391227,0.9933933777250294
-2.665935504774864,0.9290902236421532
-2.143124297182849,0.9078652203833708
-1.228975223729866,0.5717910525505563
-1.848458556477981,1.2768120317356866
-1.3199586820978326,0.1735246039990511
-0.4945228993310404,0.3164744617933529
-2.507412306507921,1.0853223258491491
-2.847177974920673,0.8233955628739753
-1.095664689044976,0.7998148889851545
-1.020974368910352,0.7921462169349207
-1.097127872260535,0.3389966358499104
-3.055307503711088,0.8906897309125725
-1.694067751288341,1.0231317777952378
-1.5666335223521335,1.1515579940554828
-1.0079816068464125,0.8028634092820668
-1.2135352060575482,0.5745372692404244
-1.4894498105143226,1.1226350292164644
-2.038246542234216,1.1224256477809549
-3.017230752035996,1.1172645214550778
-1.554039611095736,0.542630489464839
-1.8623174593702112,0.928154309374206
-2.203757522845516,0.767424640978205
-1.6949692858050678,1.2175549912963048
-0.9766814256686842,0.268653947514401
-2.24510052676962,0.4688780243025897
-2.0074738858349304,0.2562208214984608
0.8438924801283836,-0.9565721098288252
0.0754366407696953,-0.4393862624376397
0.2331280135011645,-1.8456896562277063
0.3477571193339814,-0.5463205876624011
0.8042700073616401,-1.3695991382151194
0.9209475179952936,-0.6978457422448819
0.3812685032038377,-1.6725489523266133
1.2266507064585357,-1.6433590997108938
0.8243200693787625,-1.3692306826661378
0.1054364366231553,-1.3988172076420282
0.485574056834459,-0.4348029730962534
0.370442267292457,-0.9201041312227018
0.0277266595621416,-0.3599920081017407
-0.0148813359977951,-1.6161238517294805
-0.5417068153153911,-0.6140335185720173
0.8189712884085226,-1.136832938325663
0.2464250763221354,-0.604432332398326
0.0548590539741305,-0.7717500825014494
0.2983371595882453,-2.03087294008491
0.7805205269951467,-0.8369891508522729
1.1349285114651335,-1.811605565062811
1.1470197390123462,-1.6064651592145975
0.1015508388684749,-0.7056012101663092
0.3199344022522588,-0.502154647476042
-0.2610876164633018,-1.7754044742333883
-0.0703391312006917,-0.3461319267045557
0.3047055964269339,-1.0669162118803266
0.2599205220952598,-1.4077830504900368
0.3122904211585593,-0.745269584163663
0.4027122308276931,-1.0022446022484688
0.6470813183393559,-0.7773636548639097
-0.4338791210491952,-1.221511977270568
0.6354927745013279,-1.796571971150979
-0.2122293054163984,-0.9460935884471908
0.5692534199266199,-1.1293161413697477
0.0687533505547965,-0.9554561036553704
0.0993147951070896,-1.2596455822234476
1.055696394826486,-1.1550669276287246
1.4894900109752784,-1.927808036742625
0.7817960712501575,-1.5578309423692351
1.1748083321736784,-1.9738772015224395
0.5339153957220985,-1.6159144702939707
0.4134689491302472,-1.5455717819584611
0.0243671270306641,-0.6766782453272909
-0.0452551415895394,-0.1302743285091966
1.0688178308613263,-1.43199906770454
0.2608220566119864,-1.602206263991104
0.0988121113979046,-0.4455776717845909
0.6735695261764196,-1.569997180608474
-0.157145519951786,-1.6896669354562202
0.4832788567109994,-0.9103156541243494
0.9129046860940526,-1.5606053758702925
0.5207939596872583,-1.3389823302181552
0.8958635283841414,-0.913703340440241
0.5310479942806274,-1.0682415994892909
0.1877707378514787,-1.1633709430046408
0.5176812224784038,-0.5525402138205417
0.1167548036245423,-1.2869029207157094
0.5064666883786599,-2.0981671081235067
0.7656905719773636,-0.7821060183187678
-0.4508861548387157,-0.2513638397190333
0.7307606814315167,-1.471876823137403
0.8820979057743761,-1.0176466517092817
0.636698609775086,-0.7604550531698122
-0.5009254600901195,-0.9707283685327132
0.2785913983281542,-0.8007012641516571
0.5356239147050414,-1.3938654627516602
0.4027122308276931,-1.0022446022484688
-0.0167185289516389,-1.550523526848829
1.1486941340748988,-1.70766225379377
0.7195709884010305,-1.871440442486684
0.5616094388329204,-1.3724310780573683
1.1488228080457996,-1.995311586216732
0.1815899399733389,-0.945667626557018
-0.2063883933561521,-0.3141322247574357
0.2573104685955902,-1.43540884453128
-0.2658747487347088,-0.8877652632566024
0.4583235410707479,-1.4138225847426702
0.8570139161632238,-1.2335042499046407
0.3194068774738164,-0.8341500119908701
-0.0529580876728869,-1.842698642271985
0.6265732491526176,-1.318845116321638
0.2723516354603664,-2.052307324779202
0.7400790575877687,-1.329958981028955
0.2083483246470436,-0.8310071229408312
-0.7265895474484974,-0.2652814274574098
0.6895711925475705,-0.9120094972822952
-0.2417264175606735,-0.8007305536816591
0.6256375907155005,-1.447668004942054
-0.0373552721092779,-1.804355655883596
0.3785297757332674,-1.412525413944895
-0.0432067367887027,-0.7578900011042644
0.9908612584776894,-1.4963022217874165
1.3465696282719444,-2.045697152561232
0.361896751682031,-0.9687958544092558
-0.3493087760594862,-0.4320213405760421
-0.2610876164633018,-1.7754044742333883
-0.0967235061361123,-0.9872110083366376
-0.2006656026476281,-1.0729485471138058
0.6640883521288765,-1.747511792415444
0.2935500273168383,-1.1432337291081238
0.4183150463913021,-0.9639016158600796
0.504817134385365,-0.8509067385906494
1.2639545975878017,-1.510010428090283
1.1448085363202185,-1.0144462563180512
0.387109415264084,-1.0405875886368583
1.237840399489022,-1.2437954803616138
1.2769473596517409,-1.4992932357431372
0.2675645031889593,-1.164668113802416
0.0113743649667246,-0.687395437674437
0.5029799414315214,-0.7853064137099982
0.5830190425363853,-1.0253728301007068
0.544040756344567,-1.0575244071421448
0.3687678722299046,-0.8189070366435293
0.3897194687637536,-1.0129617945956149
-0.2919889468334885,-0.6215503155279329
0.2514590039161654,-0.3889431897519484
1.1206602051461834,-1.1014809658929945
0.6618771494367486,-1.1554928895188976
-0.0821850229805211,-0.7900415781457025
-0.0447524578803545,-0.9443422389480536
0.5195184154322474,-0.6181405387011929
-0.0847950764801907,-0.8176673721869459
0.6747412375297873,-0.8571263647487901
0.3574495052285176,-0.930821323569848
0.0759393244788802,-1.2534541728764963
0.7844061247498271,-1.530205148327992
0.0656852898855111,-1.5241949036053608
1.0047555550583556,-1.6800082429413374
0.0074639261427867,-1.1402427151524028
0.3556464361950643,-0.5419748965677138
-0.3994767552817907,-0.8637365369667603
0.5969133391170514,-1.2090788512546278
0.1015508388684749,-0.7056012101663092
0.8190999623794234,-1.4244822707486244
0.0453778799265872,-0.9492646943084192
0.4416905170195114,-0.9700930252070308
1.0082671430747516,-1.846805662401161
0.865101424604034,-1.725925532626834
0.0437034848640348,-0.8480675997292466
-0.2668104071718258,-1.016588151877018
0.4815703377280565,-1.1323646616666596
-0.0318883697873158,-0.6459757141779457
0.1215313832767708,-0.4961151132234088
1.0177483171222952,-1.6692910505941914
0.2853443975243058,-2.041590132432056
0.4072540273317166,-1.6511145676323211
0.2707020814670713,-0.8050469552463444
0.3230471394611133,-1.2885967638736555
-0.3711265134216257,-0.5759071126382913
0.9908612584776894,-1.4963022217874165
0.2065111316931999,-0.7654067980601801
0.1023236994143008,-0.6123750912444147
-0.0614196058519813,-0.8238587815338971
0.1788512125027685,-0.6856440881752995
0.0209842129851685,-0.7975301582904287
0.3345767183094932,-1.7386978246617533
1.237840399489022,-1.2437954803616138
0.0823077613175689,-0.2894974446719132
0.4043866258902456,-1.1034416968276417
0.543267895798741,-1.1507505260640396
-0.0399653256089475,-1.8319814499248397
-0.7507720025429231,-0.6755622391538361
0.5714304986983573,-2.0445811463877765
0.3085911941816142,-1.7601322093560454
-0.0484268437880418,-0.8131415891867511
1.0315139397320603,-1.5653477393251507
0.2723516354603664,-2.052307324779202
1.806666541035305,-0.5610955655354978
1.0472468888218096,-0.4727564861436256
0.9946564950603842,0.249562568076619
1.4832765487319874,-0.6914532232003876
1.1559184207978976,0.1457711319018967
0.2688769006876457,-1.0759760496186823
0.2241758237873033,-0.3493113043037505
0.8752402569561603,-0.1621672895119
0.8429111370588497,-0.0014951274570904
0.7679386279131668,-0.5645910655146187
0.9964595640938374,-0.1392838589255149
0.960839350878257,-1.1966467979575004
0.7759566187451508,-0.8478947068428929
1.2963454117980446,0.2849145405092876
0.368148526724237,-0.0537192130347004
0.5839325892275299,-1.5563254628547631
1.2377237376925392,-1.2926755671916417
1.515230199335774,-1.6676044064553994
0.3178638857054498,-0.5343144962554464
1.0002506117980074,-0.2216044218567895
0.2509683323813984,0.0885953014339189
0.7283161551464234,-0.9776180939009128
1.1240224670009458,-0.2985069750882317
1.3404848399995544,-1.0969916714419556
0.5270457347294644,-0.4239056888435998
0.8071742620467867,-1.1077381533191035
1.3758228642040755,-0.6103933425177321
0.4246613714840185,-0.6597204090299685
1.011252665867945,-1.0037008471597155
0.2683742169784607,-0.2619081391798257
1.24617743257574,-0.1468006558814306
1.565152842790695,-0.9971199644717474
0.3728189971991614,-0.9902385108415144
0.8014146180945871,-1.158455686663429
1.7045275135572424,-1.0356795313148002
1.3801534488611067,-0.697247960187168
0.8526376468737767,-0.0627497612430543
0.932431412211257,-0.0640469320408293
0.119332192759061,-0.2406256295798517
0.7785786844192382,-1.1567983320546391
0.6782662972758412,-0.0185556042455058
0.9214870549481544,-0.7023797969830431
0.3742701682403029,-0.1928908384532807
1.3298567956679008,-0.8413138241549246
0.3986758473561395,-0.6811547937242606
0.2417324941012387,-0.3276885559659844
0.1359652168102973,-0.6843551891154911
1.2892041144135304,-0.7722683066171901
1.900599938720835,-0.9848680030801276
1.0077764715399848,-1.3692671712152935
1.0255578254305708,-0.9042915906288364
0.836133296793441,0.0933304658696233
0.5144269824038091,-0.9610414592066412
0.017227289201389,-0.3919634932376712
1.6246391981692516,-0.4234869259725807
0.384254025997031,-0.8294441370851678
0.6467193207754898,-0.5874744961010038
0.6066887143500715,-0.7973290485928857
-0.0067098301256531,-1.041013550527031
0.2683742169784607,-0.2619081391798257
0.977377824878983,-1.029480922948695
0.1225984450080737,-0.1686538034467417
1.037146369268599,0.1149167256582335
1.3148156288031247,-0.2244153439070029
0.6105964238507244,-0.8307695246941322
0.2151027833984346,-0.7299983920051326
1.009955009866962,-0.9426345770172256
0.1537792350660343,-1.2380311056236482
0.2102815272066372,-0.1656052831498294
0.9116070300930692,-1.4995391057278027
0.7623445111755436,-0.09342407558121
0.5793907927235065,-0.907455497470911
0.3654203518728452,-1.472122693122069
1.1387237480478285,-0.0657407751987752
0.4164898656118765,-1.234830710232418
0.9196839859147012,-0.3135333699809091
0.3224277939554457,-0.5234089402648265
0.5957664688329413,-0.775886392160627
-0.1900007050722991,-0.5190925387001413
0.9487822472514346,-1.0785411016842306
1.0828776546565686,-1.0938205655807274
1.1878720714016842,-0.8303800513531152
0.932922083746024,-0.5415854232266967
1.1823946164605432,-0.3103329745896786
1.048921283884362,-0.5739535807227982
1.3137144431514314,-0.8751227558051526
0.0677720074852628,-0.0003791212836356
0.7390608612745596,-1.184415854357916
0.7130753371466806,-1.205850239052208
1.520451765890353,-0.2704552191568153
0.4042714236490025,0.1895758155584281
1.6173692268138369,-1.193020440676097
0.9634494043779264,-1.169021003916257
1.7602896095171707,-1.0751313248574903
0.7313842158157089,-0.4088792939509223
1.2210686018953305,-1.5087215290304747
1.5078330135646976,-0.8075909895198566
0.150537823886279,-0.163939656803073
0.24039798485658,-1.07615614152419
1.0280392049593396,-0.5890164641646315
0.4618365886423836,-0.2387224049863963
0.2102815272066372,-0.1656052831498294
0.6714869974551926,-1.2656276101348891
1.351429197262657,-0.4586588064997417
0.2584941921233758,-1.0590674479245854
1.1419531470531654,-0.8033028047663608
0.4354770547762205,0.2662617883352068
1.5196447814241365,-0.6869274402001928
1.433762038935741,-1.5651101410784518
0.6557923611643585,-0.2067874083996216
0.7824863939198912,-1.1902388081558857
1.232000946984015,-0.5338592448352715
0.8951275210819911,-0.1973956036614399
0.5014342203398697,-0.9717586515537872
0.5529025848864425,-0.1148219717263462
0.6846332745592904,-0.3964964752570199
0.6964791663391198,0.0474131761841269
0.1116882116653613,-0.4837405662674727
0.0430841393583672,-0.0828797761204176
0.3972467880609705,-0.8187269447380218
0.8881028854939593,-1.20569836395789
0.1831491327946482,0.2461527912498792
1.1352107004761924,-1.2408409549550488
1.4545522971335385,-0.4528640695129614
0.5082120606052785,-1.066584244880501
0.6541179661018058,-0.105590313820449
1.6973742039983095,-1.7563329591882884
1.1163784859072463,-0.5416219117758525
0.9480342277748662,-0.0257039456524399
1.4669008726225528,-0.8230223285106715
-0.2456120153153539,-0.1075145562059401
0.0959567221308516,-0.2344342202329005
0.3053617951762772,-1.02257017978846
0.347511783566598,-0.3075513420694673
0.5524696101585103,-1.0577127707856189
0.1603930076721065,-0.5128436230119985
0.3682772006951378,-0.3413685454576619
0.4924805710707687,-0.8172778988459287
0.9242257824187248,-0.9624033353647614
0.218988381153115,-1.4232143894808515
0.8923639525421634,-1.0834353402334067
1.0268923346752294,-0.1558240050706307
1.4718756438545082,-0.5290014948352512
1.1782047179488315,-0.8476571085961939
0.7132288521868387,-0.3474362965214845
1.6950804634300898,-0.889948041000287
0.9366910197042218,-1.2836815075324437
0.980200549780885,-0.2219728774057709
0.959563806623246,-0.4758050064405379
0.8128850405808928,-1.5300250564224844
0.8550023646060628,0.2036452783911226
0.0359428419738526,-1.1400626232468951
0.0057922604035194,-0.5527578669940177
1.227095693360886,-1.0369977199046108
1.4869509346396752,-0.82265387296169
1.0376370408033655,-0.362621765527634
1.611401100337929,-0.195434872726793
1.0431144957445064,-0.8826688422910705
0.6674727257296114,-0.2847622802362088
0.2976011522860949,-1.3145652033061088
0.4015432487976105,-1.2288276645289404
1.1208257323607596,-0.5795964426152604
1.121445077866427,-1.3447842662240894
1.2530812174887649,-1.0155633352103186
1.245895243564681,-0.7175652659891926
1.216151336097783,-1.6753305848468245
1.4183127384122902,-0.7450391849361178
1.4409153484946735,-0.8444567132049635
1.525484233929143,-1.396863675726535
1.6552951927720552,-1.3385718390851025
1.2525195687899318,-1.6708048018466295
1.1055849143610168,-0.8078285877665556
1.745588328470288,-1.3078975247469469
1.7555970272962738,-0.7983875484251489
0.561331438700386,-0.1150103353698201
0.4011572268849083,-0.3658796672600558
1.5899573727140734,-0.8657392228049375
1.062230358879751,0.3307743238535926
1.0443914995547563,-0.2616130345919353
0.5023726081002716,-0.3566480093541586
0.8428742838151745,-0.811028983157786
0.1255825082460275,-0.6674465874213937
1.1509421900107024,-1.4901473009896211
0.9032741858848756,-0.7683485774126757
0.9591649558157044,-1.0954497033783277
0.5492728755183242,-1.338802238312648
1.8755159491096824,-1.2007256012754866
1.1138850942040597,-0.5203676189870681
0.6764617686871484,-0.9716067764594692
0.7839154532150602,-1.0526666571421246
0.8983569200873284,-0.9349576332290256
0.1876909292986717,-0.4027171741339732
0.8114233169205728,-0.648945710341631
0.3890411582684381,-1.7170833480619538
0.3967441043517855,-0.0046590342991649
0.3035955793864995,0.1758101029143698
1.0889639024841984,-0.7006284474839058
1.1029868730357653,-1.1719838010607884
-0.0760499097347977,0.0761549763988251
1.276328014146073,-0.7341054121343084
1.4038909170531817,-0.8933285282970249
1.6043764647498973,-1.203737633023243
0.9856780047220258,-0.7420199541692074
1.2550024078739404,-0.0136320761663274
2.1131425900443723,-1.4133828040796153
0.5448256290648108,-1.3008277074732395
1.3433402292666077,-1.308135122993646
0.8804603639554992,-0.1069157014294134
0.8463858718315705,-0.9778264026176096
0.1210407117420039,-0.0185766220375414
0.6056585058624442,-0.3152565026688569
1.0899820987974076,-0.8461715741549449
0.8793711904782239,-1.0941525325805528
0.6286231135086937,-0.6045631897006085
1.25875933165772,-0.4191987412190849
1.1080783060642034,-0.8290828805553403
3.47128307540269,4.256218052120963
2.7336455770757047,2.8232992022375054
3.006998993450903,2.720580084667928
2.9811642550398973,3.0712718889251467
2.6450609603604143,3.01467389544166
2.9079017244323966,4.0721225576260265
2.047033367410572,4.053469805451945
2.918039097229283,4.293983201524863
2.9765279084853637,4.331037288853443
3.3169276639014864,3.977534562546012
3.836788932175937,4.778348445383363
3.620630861519593,3.0620247602621293
3.101740835157889,4.055177467382773
2.03344337317217,1.722367445130908
3.1108465399119085,3.417213057989541
3.356022611889788,4.0585662264174776
2.7560249631366767,3.622426440936066
2.536030160143745,3.072323189738256
4.290845281744085,4.785858043320125
3.750628189555008,5.157586487192653
3.238258657102144,2.8858637528753133
2.8455258558663967,3.386386868557067
2.1325983374122788,2.6957441948848624
2.726623670810957,2.301284195520268
3.3108871007062737,2.5004425734570392
3.7600737801269215,3.6699573976620425
2.8770713728115087,2.6134081611964675
3.1136208508581085,4.822333220945403
2.5967657575675838,4.182502075507871
3.058746817685249,3.661993621023918
2.5819002190741704,2.572241506703796
2.1092228667840693,2.7019356042318137
3.3952803577693795,4.175194659987464
3.990208685240024,4.9282090463379005
2.8963159099176536,3.539201994918169
3.251684393894015,3.839471744281732
2.526512132852526,2.085274722230591
2.933851665084646,2.428413240982738
3.969421156365512,4.302250728351623
2.875173753727545,3.613150022743047
3.1492631774048943,2.794123168394668
2.80762200165415,4.191713788340545
3.751494140596105,3.2980195723540056
3.036236028330092,2.664227961169107
2.565301318943324,3.3392171683609178
2.8492827796501765,2.98082020350431
4.175091417373131,4.579456955223294
3.158030455896259,4.347721038354911
4.950955007956969,0.838153205450018
-1.3216982073254364,-0.03873329246246371
-5.940402772765387,4.3397608125413445
-1.8075545250655516,-2.4940734360984216
0.7261272755511996,4.283799405352964
